0,0,0,18/12/2019 03:24:25
0,3767.907,0,18/12/2019 03:25:28
3,20110.391,0,18/12/2019 03:28:59
12,29929.438,0,18/12/2019 05:14:49
14,36656.5206,24869.059,18/12/2019 05:23:05
0,19709.052,0,18/12/2019 16:34:26
7,22361.46,0,18/12/2019 16:34:52
17,30026.216,0,18/12/2019 16:42:21
21,33959.2,0,18/12/2019 16:43:51
