Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
02/08/1994,8.2789,8.2789,8.2789,8.2789,347109
03/08/1994,9.0931,9.0931,9.0931,9.0931,325196
04/08/1994,9.995,9.995,9.995,9.995,355499
08/08/1994,9.0931,9.0931,9.0931,9.0931,263619
09/08/1994,10.732,10.732,10.732,10.732,135441
10/08/1994,10.123,10.123,10.123,10.123,156263
11/08/1994,9.917,9.917,9.917,9.917,127846
16/08/1994,10.536,10.536,10.536,10.536,81439
17/08/1994,11.065,11.065,11.065,11.065,82459
18/08/1994,9.956,9.956,9.956,9.956,54547
22/08/1994,10.33,10.33,10.33,10.33,105020
23/08/1994,9.505,9.505,9.505,9.505,68436
24/08/1994,9.299,9.299,9.299,9.299,75990
25/08/1994,8.3575,8.3575,8.3575,8.3575,64062
29/08/1994,9.0538,9.0538,9.0538,9.0538,88751
30/08/1994,9.0146,9.0146,9.0146,9.0146,57584
31/08/1994,8.4849,8.4849,8.4849,8.4849,46757
01/09/1994,8.2789,8.2789,8.2789,8.2789,68146
05/09/1994,7.8669,7.8669,7.8669,7.8669,43109
06/09/1994,7.0724,7.0724,7.0724,7.0724,37739
07/09/1994,6.3759,6.3759,6.3759,6.3759,156803
08/09/1994,6.9841,6.9841,6.9841,6.9841,86789
12/09/1994,7.661,7.661,7.661,7.661,108685
13/09/1994,6.9056,6.9056,6.9056,6.9056,163573
14/09/1994,7.0233,7.0233,7.0233,7.0233,67828
15/09/1994,6.886,6.886,6.886,6.886,39334
19/09/1994,6.8664,6.8664,6.8664,6.8664,54914
20/09/1994,6.1895,6.1895,6.1895,6.1895,63258
21/09/1994,5.6304,5.6304,5.6304,5.6304,89661
22/09/1994,5.856,5.856,5.856,5.856,79343
26/09/1994,5.6991,5.6991,5.6991,5.6991,49891
27/09/1994,5.2872,5.2872,5.2872,5.2872,56520
28/09/1994,5.2872,5.2872,5.2872,5.2872,101838
29/09/1994,5.5912,5.5912,5.5912,5.5912,51087
03/10/1994,6.1503,6.1503,6.1503,6.1503,104549
04/10/1994,6.2092,6.2092,6.2092,6.2092,123799
05/10/1994,6.8272,6.8272,6.8272,6.8272,80134
06/10/1994,6.7193,6.7193,6.7193,6.7193,99861
07/10/1994,6.8468,6.8468,6.8468,6.8468,82013
10/10/1994,6.7193,6.7193,6.7193,6.7193,52166
11/10/1994,6.4152,6.4152,6.4152,6.4152,54413
12/10/1994,6.4152,6.4152,6.4152,6.4152,48188
13/10/1994,5.7776,5.7776,5.7776,5.7776,87821
14/10/1994,6.3269,6.3269,6.3269,6.3269,126534
17/10/1994,6.6212,6.6212,6.6212,6.6212,91002
18/10/1994,6.8272,6.8272,6.8272,6.8272,89757
19/10/1994,6.7193,6.7193,6.7193,6.7193,44166
20/10/1994,6.6016,6.6016,6.6016,6.6016,117705
21/10/1994,6.2681,6.2681,6.2681,6.2681,59848
24/10/1994,5.7972,5.7972,5.7972,5.7972,59138
25/10/1994,5.8756,5.8756,5.8756,5.8756,45691
26/10/1994,5.9051,5.9051,5.9051,5.9051,113586
27/10/1994,5.5912,5.5912,5.5912,5.5912,31924
28/10/1994,5.4735,5.4735,5.4735,5.4735,27974
02/11/1994,6.0228,6.0228,6.0228,6.0228,41354
03/11/1994,5.9639,5.9639,5.9639,5.9639,17056
04/11/1994,5.9443,5.9443,5.9443,5.9443,44719
07/11/1994,5.9051,5.9051,5.9051,5.9051,35038
08/11/1994,5.9051,5.9051,5.9051,5.9051,20199
09/11/1994,5.9247,5.9247,5.9247,5.9247,52356
10/11/1994,5.9247,5.9247,5.9247,5.9247,44859
14/11/1994,5.9051,5.9051,5.9051,5.9051,37173
15/11/1994,5.4735,5.4735,5.4735,5.4735,42035
16/11/1994,5.4735,5.4735,5.4735,5.4735,70840
17/11/1994,5.3656,5.3656,5.3656,5.3656,22701
18/11/1994,5.6795,5.6795,5.6795,5.6795,44968
21/11/1994,5.1008,5.1008,5.1008,5.1008,17876
22/11/1994,4.6103,4.6103,4.6103,4.6103,57196
23/11/1994,4.6691,4.6691,4.6691,4.6691,32207
24/11/1994,4.6495,4.6495,4.6495,4.6495,22124
25/11/1994,4.6691,4.6691,4.6691,4.6691,13764
28/11/1994,5.1008,5.1008,5.1008,5.1008,34924
29/11/1994,5.6108,5.6108,5.6108,5.6108,81446
30/11/1994,6.0817,6.0817,6.0817,6.0817,73446
01/12/1994,6.0424,6.0424,6.0424,6.0424,78543
02/12/1994,5.4245,5.4245,5.4245,5.4245,48839
05/12/1994,5.6991,5.6991,5.6991,5.6991,34977
06/12/1994,5.5716,5.5716,5.5716,5.5716,34518
07/12/1994,5.6991,5.6991,5.6991,5.6991,87938
08/12/1994,5.1204,5.1204,5.1204,5.1204,87938
09/12/1994,4.6691,4.6691,4.6691,4.6691,37452
12/12/1994,5.0615,5.0615,5.0615,5.0615,62759
13/12/1994,4.8751,4.8751,4.8751,4.8751,32997
14/12/1994,4.7771,4.7771,4.7771,4.7771,53942
15/12/1994,4.8751,4.8751,4.8751,4.8751,20807
16/12/1994,5.346,5.346,5.346,5.346,76884
19/12/1994,5.2676,5.2676,5.2676,5.2676,28444
20/12/1994,5.2086,5.2086,5.2086,5.2086,26877
21/12/1994,5.1204,5.1204,5.1204,5.1204,14698
22/12/1994,5.2676,5.2676,5.2676,5.2676,10852
23/12/1994,5.2676,5.2676,5.2676,5.2676,16021
27/12/1994,5.2282,5.2282,5.2282,5.2282,15350
28/12/1994,5.0615,5.0615,5.0615,5.0615,17041
29/12/1994,5.1008,5.1008,5.1008,5.1008,20563
02/01/1995,5.6108,5.6108,5.6108,5.6108,79982
03/01/1995,5.3264,5.3264,5.3264,5.3264,55473
04/01/1995,5.4735,5.4735,5.4735,5.4735,22486
05/01/1995,5.5912,5.5912,5.5912,5.5912,21815
06/01/1995,5.3068,5.3068,5.3068,5.3068,15644
09/01/1995,5.4245,5.4245,5.4245,5.4245,12344
10/01/1995,5.4245,5.4245,5.4245,5.4245,42179
11/01/1995,5.4539,5.4539,5.4539,5.4539,26882
12/01/1995,5.5128,5.5128,5.5128,5.5128,18692
13/01/1995,5.5912,5.5912,5.5912,5.5912,38618
16/01/1995,5.5324,5.5324,5.5324,5.5324,11661
17/01/1995,5.4735,5.4735,5.4735,5.4735,25408
18/01/1995,5.3852,5.3852,5.3852,5.3852,29417
19/01/1995,5.4735,5.4735,5.4735,5.4735,9324
20/01/1995,5.4539,5.4539,5.4539,5.4539,14955
23/01/1995,5.2676,5.2676,5.2676,5.2676,26496
24/01/1995,4.983,4.983,4.983,4.983,19082
25/01/1995,4.9537,4.9537,4.9537,4.9537,145622
26/01/1995,4.9537,4.9537,4.9537,4.9537,24507
27/01/1995,5.0026,5.0026,5.0026,5.0026,21703
30/01/1995,4.9537,4.9537,4.9537,4.9537,32273
31/01/1995,4.9537,4.9537,4.9537,4.9537,50323
01/02/1995,5.0615,5.0615,5.0615,5.0615,22623
02/02/1995,5.0615,5.0615,5.0615,5.0615,43970
03/02/1995,4.9537,4.9537,4.9537,4.9537,31063
06/02/1995,5.2086,5.2086,5.2086,5.2086,6533
07/02/1995,5.7384,5.7384,5.7384,5.7384,70340
08/02/1995,5.6304,5.6304,5.6304,5.6304,41533
09/02/1995,5.2676,5.2676,5.2676,5.2676,16337
10/02/1995,5.2676,5.2676,5.2676,5.2676,42923
13/02/1995,5.1596,5.1596,5.1596,5.1596,4453
14/02/1995,5.3656,5.3656,5.3656,5.3656,10340
15/02/1995,5.2282,5.2282,5.2282,5.2282,8614
16/02/1995,5.346,5.346,5.346,5.346,7387
17/02/1995,5.2872,5.2872,5.2872,5.2872,8515
20/02/1995,5.1008,5.1008,5.1008,5.1008,6958
21/02/1995,4.8359,4.8359,4.8359,4.8359,32058
22/02/1995,4.8947,4.8947,4.8947,4.8947,17769
23/02/1995,4.983,4.983,4.983,4.983,24604
24/02/1995,5.4735,5.4735,5.4735,5.4735,93778
27/02/1995,4.9341,4.9341,4.9341,4.9341,26328
28/02/1995,4.9537,4.9537,4.9537,4.9537,17547
01/03/1995,5.0223,5.0223,5.0223,5.0223,11453
02/03/1995,5.1596,5.1596,5.1596,5.1596,15591
03/03/1995,5.2282,5.2282,5.2282,5.2282,14450
06/03/1995,5.2086,5.2086,5.2086,5.2086,27767
07/03/1995,5.1596,5.1596,5.1596,5.1596,26245
08/03/1995,5.2282,5.2282,5.2282,5.2282,11292
09/03/1995,5.2479,5.2479,5.2479,5.2479,15826
10/03/1995,5.1793,5.1793,5.1793,5.1793,25079
13/03/1995,5.14,5.14,5.14,5.14,27807
14/03/1995,5.0615,5.0615,5.0615,5.0615,7907
15/03/1995,5.1596,5.1596,5.1596,5.1596,10750
16/03/1995,5.0615,5.0615,5.0615,5.0615,9483
17/03/1995,5.0812,5.0812,5.0812,5.0812,18596
20/03/1995,5.0026,5.0026,5.0026,5.0026,17702
21/03/1995,5.0223,5.0223,5.0223,5.0223,14740
22/03/1995,5.0026,5.0026,5.0026,5.0026,15902
23/03/1995,4.9537,4.9537,4.9537,4.9537,25312
24/03/1995,4.983,4.983,4.983,4.983,6428
27/03/1995,5.0026,5.0026,5.0026,5.0026,16004
28/03/1995,4.9341,4.9341,4.9341,4.9341,12149
29/03/1995,4.8359,4.8359,4.8359,4.8359,6824
30/03/1995,4.8555,4.8555,4.8555,4.8555,12045
31/03/1995,4.9537,4.9537,4.9537,4.9537,16134
03/04/1995,5.0615,5.0615,5.0615,5.0615,13736
04/04/1995,5.1596,5.1596,5.1596,5.1596,36027
05/04/1995,5.1596,5.1596,5.1596,5.1596,24307
06/04/1995,5.2282,5.2282,5.2282,5.2282,57710
07/04/1995,5.3656,5.3656,5.3656,5.3656,67438
10/04/1995,5.9247,5.9247,5.9247,5.9247,103276
11/04/1995,5.9639,5.9639,5.9639,5.9639,63572
12/04/1995,5.9639,5.9639,5.9639,5.9639,76990
13/04/1995,5.6991,5.6991,5.6991,5.6991,70845
14/04/1995,5.8364,5.8364,5.8364,5.8364,40844
18/04/1995,6.3073,6.3073,6.3073,6.3073,18619
19/04/1995,6.9253,6.9253,6.9253,6.9253,70180
20/04/1995,6.8272,6.8272,6.8272,6.8272,83990
21/04/1995,6.6212,6.6212,6.6212,6.6212,78279
24/04/1995,6.9449,6.9449,6.9449,6.9449,69901
25/04/1995,6.8272,6.8272,6.8272,6.8272,106269
26/04/1995,6.2681,6.2681,6.2681,6.2681,49289
27/04/1995,6.3759,6.3759,6.3759,6.3759,82792
28/04/1995,6.4152,6.4152,6.4152,6.4152,94113
04/05/1995,6.6408,6.6408,6.6408,6.6408,71182
05/05/1995,6.8664,6.8664,6.8664,6.8664,75912
09/05/1995,7.2294,7.2294,7.2294,7.2294,71140
10/05/1995,7.965,7.965,7.965,7.965,133630
11/05/1995,8.691,8.691,8.691,8.691,191673
12/05/1995,8.2789,8.2789,8.2789,8.2789,108009
15/05/1995,8.8086,8.8086,8.8086,8.8086,89615
16/05/1995,7.9258,7.9258,7.9258,7.9258,59023
17/05/1995,7.9258,7.9258,7.9258,7.9258,138169
18/05/1995,7.6414,7.6414,7.6414,7.6414,108938
19/05/1995,7.5825,7.5825,7.5825,7.5825,80009
22/05/1995,7.0724,7.0724,7.0724,7.0724,95568
23/05/1995,6.3759,6.3759,6.3759,6.3759,90007
24/05/1995,6.9841,6.9841,6.9841,6.9841,30059
25/05/1995,7.661,7.661,7.661,7.661,114848
26/05/1995,7.5236,7.5236,7.5236,7.5236,67296
29/05/1995,7.5236,7.5236,7.5236,7.5236,39701
30/05/1995,7.1901,7.1901,7.1901,7.1901,50545
31/05/1995,6.4937,6.4937,6.4937,6.4937,49735
01/06/1995,6.4152,6.4152,6.4152,6.4152,64014
02/06/1995,6.5133,6.5133,6.5133,6.5133,79280
05/06/1995,6.7193,6.7193,6.7193,6.7193,38914
06/06/1995,7.0233,7.0233,7.0233,7.0233,72076
07/06/1995,7.2294,7.2294,7.2294,7.2294,78191
08/06/1995,7.0233,7.0233,7.0233,7.0233,38067
09/06/1995,6.8272,6.8272,6.8272,6.8272,32688
12/06/1995,6.4348,6.4348,6.4348,6.4348,63346
13/06/1995,6.6212,6.6212,6.6212,6.6212,50395
14/06/1995,6.8272,6.8272,6.8272,6.8272,65227
16/06/1995,6.4152,6.4152,6.4152,6.4152,48342
19/06/1995,6.4152,6.4152,6.4152,6.4152,26821
20/06/1995,6.6212,6.6212,6.6212,6.6212,37397
21/06/1995,6.6212,6.6212,6.6212,6.6212,19043
22/06/1995,6.5133,6.5133,6.5133,6.5133,19799
23/06/1995,6.6604,6.6604,6.6604,6.6604,14416
26/06/1995,7.0037,7.0037,7.0037,7.0037,43455
27/06/1995,7.0233,7.0233,7.0233,7.0233,53720
28/06/1995,6.4545,6.4545,6.4545,6.4545,27967
29/06/1995,6.6212,6.6212,6.6212,6.6212,73217
30/06/1995,6.6212,6.6212,6.6212,6.6212,86665
03/07/1995,6.7193,6.7193,6.7193,6.7193,65847
04/07/1995,6.4741,6.4741,6.4741,6.4741,26488
05/07/1995,6.2092,6.2092,6.2092,6.2092,58557
06/07/1995,6.2092,6.2092,6.2092,6.2092,71606
07/07/1995,6.2681,6.2681,6.2681,6.2681,43228
10/07/1995,5.6501,5.6501,5.6501,5.6501,234325
11/07/1995,5.758,5.758,5.758,5.758,71564
12/07/1995,5.5912,5.5912,5.5912,5.5912,58377
13/07/1995,5.7187,5.7187,5.7187,5.7187,33152
14/07/1995,5.7187,5.7187,5.7187,5.7187,32800
17/07/1995,5.8756,5.8756,5.8756,5.8756,33674
18/07/1995,5.856,5.856,5.856,5.856,103252
19/07/1995,5.7776,5.7776,5.7776,5.7776,36435
20/07/1995,5.6108,5.6108,5.6108,5.6108,61459
21/07/1995,5.4735,5.4735,5.4735,5.4735,101003
24/07/1995,5.1596,5.1596,5.1596,5.1596,97039
25/07/1995,5.2872,5.2872,5.2872,5.2872,135082
26/07/1995,5.2872,5.2872,5.2872,5.2872,89298
27/07/1995,5.8168,5.8168,5.8168,5.8168,303774
28/07/1995,6.3956,6.3956,6.3956,6.3956,417313
31/07/1995,6.0228,6.0228,6.0228,6.0228,121113
01/08/1995,6.0032,6.0032,6.0032,6.0032,164255
02/08/1995,6.1013,6.1013,6.1013,6.1013,118911
03/08/1995,5.9639,5.9639,5.9639,5.9639,72713
04/08/1995,5.856,5.856,5.856,5.856,20395
07/08/1995,5.9051,5.9051,5.9051,5.9051,67536
08/08/1995,5.6304,5.6304,5.6304,5.6304,28932
09/08/1995,5.5716,5.5716,5.5716,5.5716,61010
10/08/1995,5.8364,5.8364,5.8364,5.8364,97534
11/08/1995,5.7972,5.7972,5.7972,5.7972,66662
16/08/1995,5.9836,5.9836,5.9836,5.9836,87341
17/08/1995,5.9836,5.9836,5.9836,5.9836,69954
18/08/1995,5.9836,5.9836,5.9836,5.9836,67029
21/08/1995,5.758,5.758,5.758,5.758,18237
22/08/1995,6.0032,6.0032,6.0032,6.0032,156759
23/08/1995,6.0032,6.0032,6.0032,6.0032,84543
24/08/1995,5.9443,5.9443,5.9443,5.9443,31809
25/08/1995,5.9836,5.9836,5.9836,5.9836,43627
28/08/1995,6.2092,6.2092,6.2092,6.2092,83121
29/08/1995,6.3073,6.3073,6.3073,6.3073,132090
30/08/1995,6.3073,6.3073,6.3073,6.3073,87399
31/08/1995,6.3073,6.3073,6.3073,6.3073,127414
01/09/1995,6.4152,6.4152,6.4152,6.4152,102220
04/09/1995,6.7193,6.7193,6.7193,6.7193,116074
05/09/1995,6.886,6.886,6.886,6.886,175919
06/09/1995,6.9253,6.9253,6.9253,6.9253,101737
07/09/1995,7.0233,7.0233,7.0233,7.0233,148353
08/09/1995,7.3176,7.3176,7.3176,7.3176,139184
11/09/1995,7.661,7.661,7.661,7.661,173900
12/09/1995,7.6217,7.6217,7.6217,7.6217,111397
13/09/1995,7.4354,7.4354,7.4354,7.4354,159341
14/09/1995,7.6806,7.6806,7.6806,7.6806,137903
15/09/1995,7.6021,7.6021,7.6021,7.6021,151429
18/09/1995,7.2294,7.2294,7.2294,7.2294,100246
19/09/1995,6.5133,6.5133,6.5133,6.5133,92936
20/09/1995,6.4741,6.4741,6.4741,6.4741,106347
21/09/1995,6.5721,6.5721,6.5721,6.5721,127499
22/09/1995,6.4937,6.4937,6.4937,6.4937,48502
25/09/1995,6.5329,6.5329,6.5329,6.5329,51027
26/09/1995,6.6212,6.6212,6.6212,6.6212,74049
27/09/1995,6.8272,6.8272,6.8272,6.8272,80980
28/09/1995,6.1503,6.1503,6.1503,6.1503,206142
29/09/1995,6.5329,6.5329,6.5329,6.5329,88285
02/10/1995,6.6212,6.6212,6.6212,6.6212,68681
03/10/1995,6.5721,6.5721,6.5721,6.5721,44248
04/10/1995,6.2092,6.2092,6.2092,6.2092,40029
05/10/1995,6.1013,6.1013,6.1013,6.1013,51841
06/10/1995,6.3073,6.3073,6.3073,6.3073,47223
09/10/1995,6.0228,6.0228,6.0228,6.0228,23494
10/10/1995,5.9639,5.9639,5.9639,5.9639,61639
11/10/1995,5.9443,5.9443,5.9443,5.9443,64043
12/10/1995,5.9443,5.9443,5.9443,5.9443,43338
13/10/1995,5.9051,5.9051,5.9051,5.9051,51775
16/10/1995,5.856,5.856,5.856,5.856,23211
17/10/1995,6.0032,6.0032,6.0032,6.0032,73132
18/10/1995,5.9639,5.9639,5.9639,5.9639,30191
19/10/1995,5.7972,5.7972,5.7972,5.7972,40102
20/10/1995,5.4735,5.4735,5.4735,5.4735,22760
23/10/1995,5.4735,5.4735,5.4735,5.4735,55206
24/10/1995,5.3656,5.3656,5.3656,5.3656,46479
25/10/1995,5.3656,5.3656,5.3656,5.3656,37539
26/10/1995,5.4735,5.4735,5.4735,5.4735,37569
27/10/1995,5.6795,5.6795,5.6795,5.6795,65552
30/10/1995,5.6795,5.6795,5.6795,5.6795,15946
31/10/1995,5.5128,5.5128,5.5128,5.5128,36563
02/11/1995,5.6795,5.6795,5.6795,5.6795,14271
03/11/1995,5.7972,5.7972,5.7972,5.7972,62177
06/11/1995,5.9247,5.9247,5.9247,5.9247,63756
07/11/1995,5.9051,5.9051,5.9051,5.9051,32370
08/11/1995,5.9639,5.9639,5.9639,5.9639,43863
09/11/1995,5.7776,5.7776,5.7776,5.7776,12981
10/11/1995,5.5128,5.5128,5.5128,5.5128,25764
13/11/1995,5.4932,5.4932,5.4932,5.4932,34603
14/11/1995,5.4932,5.4932,5.4932,5.4932,41066
15/11/1995,5.5324,5.5324,5.5324,5.5324,66074
16/11/1995,5.4539,5.4539,5.4539,5.4539,26150
17/11/1995,5.4735,5.4735,5.4735,5.4735,23767
20/11/1995,5.1596,5.1596,5.1596,5.1596,63626
21/11/1995,5.3264,5.3264,5.3264,5.3264,42050
22/11/1995,5.5324,5.5324,5.5324,5.5324,26938
23/11/1995,5.5324,5.5324,5.5324,5.5324,36878
24/11/1995,5.3852,5.3852,5.3852,5.3852,20510
27/11/1995,5.4735,5.4735,5.4735,5.4735,31077
28/11/1995,5.3852,5.3852,5.3852,5.3852,41479
29/11/1995,5.4539,5.4539,5.4539,5.4539,57342
30/11/1995,5.6501,5.6501,5.6501,5.6501,74542
01/12/1995,5.7972,5.7972,5.7972,5.7972,47689
04/12/1995,5.7972,5.7972,5.7972,5.7972,92620
05/12/1995,6.0032,6.0032,6.0032,6.0032,93708
06/12/1995,5.9051,5.9051,5.9051,5.9051,69826
07/12/1995,5.9051,5.9051,5.9051,5.9051,62879
08/12/1995,5.7776,5.7776,5.7776,5.7776,61794
11/12/1995,5.9639,5.9639,5.9639,5.9639,37824
12/12/1995,5.856,5.856,5.856,5.856,35069
13/12/1995,5.7972,5.7972,5.7972,5.7972,36909
14/12/1995,5.7972,5.7972,5.7972,5.7972,30358
15/12/1995,5.7384,5.7384,5.7384,5.7384,28939
18/12/1995,5.758,5.758,5.758,5.758,26142
19/12/1995,5.6991,5.6991,5.6991,5.6991,62154
20/12/1995,5.1204,5.1204,5.1204,5.1204,67355
21/12/1995,5.2086,5.2086,5.2086,5.2086,47177
22/12/1995,5.2676,5.2676,5.2676,5.2676,32951
27/12/1995,5.3656,5.3656,5.3656,5.3656,37074
28/12/1995,5.3656,5.3656,5.3656,5.3656,67721
29/12/1995,5.1204,5.1204,5.1204,5.1204,59353
02/01/1996,5.2479,5.2479,5.2479,5.2479,13249
03/01/1996,5.2872,5.2872,5.2872,5.2872,48146
04/01/1996,5.346,5.346,5.346,5.346,86864
05/01/1996,5.5716,5.5716,5.5716,5.5716,120410
08/01/1996,5.6108,5.6108,5.6108,5.6108,47295
09/01/1996,5.7972,5.7972,5.7972,5.7972,108658
10/01/1996,5.7776,5.7776,5.7776,5.7776,102033
11/01/1996,5.9051,5.9051,5.9051,5.9051,76688
12/01/1996,5.7972,5.7972,5.7972,5.7972,66489
15/01/1996,5.6108,5.6108,5.6108,5.6108,39548
16/01/1996,5.7972,5.7972,5.7972,5.7972,121249
17/01/1996,5.9836,5.9836,5.9836,5.9836,193901
18/01/1996,5.7972,5.7972,5.7972,5.7972,56399
19/01/1996,5.6108,5.6108,5.6108,5.6108,87731
22/01/1996,5.7972,5.7972,5.7972,5.7972,63900
23/01/1996,5.6304,5.6304,5.6304,5.6304,57861
24/01/1996,5.7972,5.7972,5.7972,5.7972,83218
25/01/1996,5.9051,5.9051,5.9051,5.9051,200746
26/01/1996,6.0032,6.0032,6.0032,6.0032,186328
29/01/1996,6.3956,6.3956,6.3956,6.3956,128910
30/01/1996,6.3073,6.3073,6.3073,6.3073,98333
31/01/1996,6.4152,6.4152,6.4152,6.4152,191890
01/02/1996,6.2092,6.2092,6.2092,6.2092,95204
02/02/1996,6.2092,6.2092,6.2092,6.2092,127984
05/02/1996,5.9639,5.9639,5.9639,5.9639,54093
06/02/1996,5.9639,5.9639,5.9639,5.9639,65330
07/02/1996,5.7972,5.7972,5.7972,5.7972,58467
08/02/1996,5.7972,5.7972,5.7972,5.7972,87793
09/02/1996,5.9639,5.9639,5.9639,5.9639,139976
12/02/1996,6.2877,6.2877,6.2877,6.2877,214082
13/02/1996,5.7384,5.7384,5.7384,5.7384,93870
14/02/1996,5.856,5.856,5.856,5.856,109569
15/02/1996,5.6795,5.6795,5.6795,5.6795,91807
16/02/1996,5.6108,5.6108,5.6108,5.6108,96195
19/02/1996,5.6108,5.6108,5.6108,5.6108,41686
20/02/1996,5.5912,5.5912,5.5912,5.5912,33076
21/02/1996,5.4735,5.4735,5.4735,5.4735,61329
22/02/1996,5.5912,5.5912,5.5912,5.5912,30572
23/02/1996,5.4735,5.4735,5.4735,5.4735,44695
26/02/1996,5.5912,5.5912,5.5912,5.5912,59892
27/02/1996,5.7384,5.7384,5.7384,5.7384,90823
28/02/1996,5.758,5.758,5.758,5.758,69222
29/02/1996,6.0032,6.0032,6.0032,6.0032,306772
01/03/1996,6.1013,6.1013,6.1013,6.1013,172310
04/03/1996,6.2485,6.2485,6.2485,6.2485,269894
05/03/1996,6.2092,6.2092,6.2092,6.2092,202731
06/03/1996,6.1013,6.1013,6.1013,6.1013,72725
07/03/1996,6.1013,6.1013,6.1013,6.1013,118096
08/03/1996,6.0817,6.0817,6.0817,6.0817,152266
11/03/1996,6.0424,6.0424,6.0424,6.0424,194333
12/03/1996,5.9639,5.9639,5.9639,5.9639,95521
13/03/1996,5.9639,5.9639,5.9639,5.9639,50572
14/03/1996,5.9836,5.9836,5.9836,5.9836,77476
15/03/1996,5.9836,5.9836,5.9836,5.9836,116424
18/03/1996,6.1699,6.1699,6.1699,6.1699,83026
19/03/1996,6.3073,6.3073,6.3073,6.3073,160771
20/03/1996,6.1013,6.1013,6.1013,6.1013,54543
21/03/1996,6.1013,6.1013,6.1013,6.1013,39800
22/03/1996,5.856,5.856,5.856,5.856,54098
25/03/1996,5.6795,5.6795,5.6795,5.6795,87838
26/03/1996,5.7776,5.7776,5.7776,5.7776,68544
27/03/1996,5.8756,5.8756,5.8756,5.8756,71432
28/03/1996,5.7776,5.7776,5.7776,5.7776,55558
29/03/1996,5.856,5.856,5.856,5.856,54186
01/04/1996,5.8756,5.8756,5.8756,5.8756,63436
02/04/1996,5.758,5.758,5.758,5.758,80077
03/04/1996,5.7776,5.7776,5.7776,5.7776,70706
04/04/1996,5.7972,5.7972,5.7972,5.7972,43636
05/04/1996,5.9051,5.9051,5.9051,5.9051,40248
09/04/1996,6.0032,6.0032,6.0032,6.0032,44478
10/04/1996,6.0817,6.0817,6.0817,6.0817,85376
11/04/1996,6.0032,6.0032,6.0032,6.0032,50808
12/04/1996,6.0032,6.0032,6.0032,6.0032,71130
15/04/1996,5.9051,5.9051,5.9051,5.9051,108466
16/04/1996,5.9639,5.9639,5.9639,5.9639,50152
17/04/1996,6.0228,6.0228,6.0228,6.0228,63502
18/04/1996,6.0621,6.0621,6.0621,6.0621,54911
19/04/1996,6.0032,6.0032,6.0032,6.0032,66716
22/04/1996,6.1013,6.1013,6.1013,6.1013,74609
23/04/1996,6.3073,6.3073,6.3073,6.3073,238584
24/04/1996,6.6212,6.6212,6.6212,6.6212,441635
25/04/1996,7.0233,7.0233,7.0233,7.0233,322320
26/04/1996,6.9253,6.9253,6.9253,6.9253,180944
29/04/1996,7.0233,7.0233,7.0233,7.0233,161944
30/04/1996,6.9841,6.9841,6.9841,6.9841,145142
06/05/1996,7.4354,7.4354,7.4354,7.4354,122091
07/05/1996,7.9062,7.9062,7.9062,7.9062,285213
08/05/1996,7.9062,7.9062,7.9062,7.9062,278759
09/05/1996,7.8669,7.8669,7.8669,7.8669,140520
10/05/1996,7.6414,7.6414,7.6414,7.6414,202831
13/05/1996,7.6021,7.6021,7.6021,7.6021,113013
14/05/1996,7.4158,7.4158,7.4158,7.4158,61010
15/05/1996,7.2294,7.2294,7.2294,7.2294,200148
16/05/1996,7.1705,7.1705,7.1705,7.1705,102081
17/05/1996,7.1312,7.1312,7.1312,7.1312,131914
20/05/1996,6.9056,6.9056,6.9056,6.9056,73578
21/05/1996,6.6212,6.6212,6.6212,6.6212,119606
22/05/1996,6.6604,6.6604,6.6604,6.6604,82152
23/05/1996,6.68,6.68,6.68,6.68,145383
24/05/1996,6.7977,6.7977,6.7977,6.7977,100487
27/05/1996,6.886,6.886,6.886,6.886,106625
28/05/1996,6.886,6.886,6.886,6.886,75540
29/05/1996,6.7585,6.7585,6.7585,6.7585,78242
30/05/1996,6.5525,6.5525,6.5525,6.5525,133390
31/05/1996,6.6212,6.6212,6.6212,6.6212,109935
03/06/1996,6.5721,6.5721,6.5721,6.5721,71085
04/06/1996,6.6408,6.6408,6.6408,6.6408,97244
05/06/1996,6.5133,6.5133,6.5133,6.5133,129625
07/06/1996,6.5525,6.5525,6.5525,6.5525,113638
10/06/1996,6.68,6.68,6.68,6.68,88864
11/06/1996,6.7977,6.7977,6.7977,6.7977,297567
12/06/1996,6.8468,6.8468,6.8468,6.8468,396180
13/06/1996,7.043,7.043,7.043,7.043,143948
14/06/1996,6.8272,6.8272,6.8272,6.8272,161601
17/06/1996,6.8468,6.8468,6.8468,6.8468,208173
18/06/1996,6.9056,6.9056,6.9056,6.9056,184017
19/06/1996,6.8272,6.8272,6.8272,6.8272,99744
20/06/1996,6.5133,6.5133,6.5133,6.5133,98121
21/06/1996,7.1508,7.1508,7.1508,7.1508,324749
24/06/1996,7.7394,7.7394,7.7394,7.7394,382023
25/06/1996,7.7394,7.7394,7.7394,7.7394,278592
26/06/1996,7.8866,7.8866,7.8866,7.8866,271433
27/06/1996,8.0729,8.0729,8.0729,8.0729,348363
28/06/1996,8.1318,8.1318,8.1318,8.1318,216878
01/07/1996,8.1121,8.1121,8.1121,8.1121,148591
02/07/1996,7.9258,7.9258,7.9258,7.9258,195304
03/07/1996,7.8866,7.8866,7.8866,7.8866,93117
