0,0,0,18/12/2019 03:24:25
0,3767.907,0,18/12/2019 03:25:28
3,20110.391,0,18/12/2019 03:28:59
12,29929.438,0,18/12/2019 05:14:49
14,36656.5206,24869.059,18/12/2019 05:23:05
1,27527.097,0,18/12/2019 15:54:01
0,29529.027,0,18/12/2019 16:13:57
9,33594.669,0,18/12/2019 16:21:24
