2,34568.342,0,18/12/2019 03:25:13
5,43761.9175000002,3485.65400000005,18/12/2019 03:27:24
12,49433.312,0,18/12/2019 03:34:24
20,57244.708,0,18/12/2019 04:04:58
0,47.8155000000006,0,18/12/2019 16:33:57
1,7942.77,0,18/12/2019 16:34:41
5,30997.89,0,18/12/2019 16:41:44
21,44427.96,0,18/12/2019 18:03:53
91,63417.33,0,18/12/2019 19:11:41
98,65853.702,0,18/12/2019 19:19:54
113,66147.782,0,18/12/2019 19:41:45
